,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
233,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940453344023,1603940453344373,1980361
234,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940453347204,1603940453347554,1980362
235,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940454359906,1603940454360256,1980493
236,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940454387548,1603940454387898,1980494
237,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940454388722,1603940454389072,1980495
238,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940456420484,1603940456420834,1980699
239,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940456421928,1603940456422278,1980700
240,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940459451133,1603940459451483,1981109
241,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940459452518,1603940459452868,1981110
242,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940460482121,1603940460482471,1981233
243,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940460483278,1603940460483628,1981234
244,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940463534667,1603940463535017,1981597
245,CC,0,0,NULL,NULL,NULL,NULL,246,24354,99,1603940464557416,1603940464557766,1981698
246,CC,0,0,NULL,NULL,NULL,NULL,246,24600,100,1603940464557419,1603940464557769,1981699
247,CC,0,0,NULL,NULL,NULL,NULL,245,245,1,1603940464569981,1603940464570331,1981700
248,CC,0,0,NULL,NULL,NULL,NULL,245,245,1,1603940464571151,1603940464571501,1981701
249,CC,0,0,NULL,NULL,NULL,NULL,246,24600,100,1603940465349196,1603940465349546,1981785
250,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940466596388,1603940466596738,1981962
251,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940466603271,1603940466603621,1981964
252,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940466604495,1603940466604845,1981965
253,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940468622570,1603940468622920,1982237
254,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940468634018,1603940468634368,1982239
255,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940468635575,1603940468635925,1982240
256,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940470662567,1603940470662917,1982436
257,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940470663846,1603940470664196,1982437
258,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940471722509,1603940471722859,1982544
259,CC,0,0,NULL,NULL,NULL,NULL,252,252,1,1603940471725009,1603940471725359,1982546
260,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940474785143,1603940474785493,1982902
261,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940474788865,1603940474789215,1982903
262,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940482820003,1603940482820353,1983810
263,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940482821692,1603940482822042,1983811
264,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844317,1603940483844667,1983926
265,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844320,1603940483844670,1983927
266,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844323,1603940483844673,1983928
267,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844326,1603940483844676,1983929
268,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844328,1603940483844678,1983930
269,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844340,1603940483844690,1983931
270,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940483844341,1603940483844691,1983932
271,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940483859315,1603940483859665,1983933
