,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
262,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940287750224,1603940287750574,1962789
263,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940287751694,1603940287752044,1962790
264,CC,0,0,NULL,NULL,NULL,NULL,236,23600,100,1603940289767571,1603940289767921,1962987
265,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940289798281,1603940289798631,1962991
266,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940289802024,1603940289802374,1962992
267,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940292829341,1603940292829691,1963265
268,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940292830838,1603940292831188,1963266
269,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940295859411,1603940295859761,1963566
270,CC,0,0,NULL,NULL,NULL,NULL,236,236,1,1603940295860651,1603940295861001,1963567
271,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940296888232,1603940296888582,1963691
272,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940296889576,1603940296889926,1963692
